# hoi4-vanilla-facts-v1
salt	Operation Postern v1.19.2.0.a729
version	1.19.2.0
steam_previous_version	1.19.1.0
checksum	ddb150ad2658facfa661e056d8b1d245
rule	common	.txt
rule	common	.lua
rule	events	.txt
rule	history	.txt
rule	map	.txt
rule	map	.map
rule	map	.bmp
rule	map	.csv
file	common/ai_strategy_plans/YUG_historical_strategy_plan.txt	3fded26f6e53dd96e7db011dc7025862	bd768f5b
file	common/ai_templates/generic.txt	e8ae54c37e4e3ff9ab4eb8d3ff6c663a	69ea9bc3
file	common/ai_templates/templates_CHI.txt	99283b6ef1bf8b634831743f9c5ea42c	d2a509e7
file	common/ai_templates/templates_ENG.txt	af71f004bd24edc4824c08975946cbc2	19ebbed2
file	common/ai_templates/templates_ETH.txt	d32cd273bfd411b016b21faf70dac04c	2fb7d2ca
file	common/ai_templates/templates_GER.txt	0a0cfb863857a5ad9c48319c250b3d2f	696d2818
file	common/ai_templates/templates_HUN.txt	96b5234058f3d04daaa4ffbe9b5114e3	c64253f0
file	common/ai_templates/templates_INS.txt	933f60f74009d5f861a566e835503084	42181c69
file	common/ai_templates/templates_IRQ.txt	c6ad8c4cdacb1dff99debdba40a51f41	b9feaf1e
file	common/ai_templates/templates_ITA.txt	34935c7740638bafc73381d15faa7c91	76fbfa5f
file	common/ai_templates/templates_JAP.txt	62e16ea4c0b137aabbb6c1290c6d246f	9e4c6c00
file	common/ai_templates/templates_PRC.txt	c6fbc1cd04c61009bcce18730dbe58a1	6c79008d
file	common/ai_templates/templates_SIA.txt	39e72a59a617f87a66d960dd804600bc	69cb2542
file	common/ai_templates/templates_SOV.txt	1e0b621722292d8812748cf65e018418	f9743a3a
file	common/ai_templates/templates_SWI.txt	2674918f2ed83b2aaaee6a7d4a69877a	21f96ac4
file	common/ai_templates/templates_USA.txt	32393e5b3d1f598a104e944a9340e2a6	2027dc09
file	common/autonomous_states/aat_defense_council_member.txt	3a06d82d6359126c16360d378e779344	86bdaf48
file	common/autonomous_states/colony.txt	c6eeb2dae2e95471be0608f1caf7e3d6	fc55ae24
file	common/autonomous_states/dominion.txt	9549a4dd12a306b11ebda260469c125d	cce964ff
file	common/autonomous_states/integrated_puppet.txt	89adce3100054248bed19d09a15bda9c	59451bbb
file	common/autonomous_states/lar_collaboration_government.txt	bcc0b972bd1551bd3ade6a6226d4c250	4edfffe0
file	common/autonomous_states/nsb_personal_union.txt	64cc2271e5866dc3060c5e6efa08612d	6ef01b18
file	common/autonomous_states/puppet.txt	7811d93a2de77cbee013f42ab38adead	068d2eb9
file	common/autonomous_states/reichskommissariat.txt	098581b86ae4aff707b9d9bbb228cf4e	35e3e53f
file	common/autonomous_states/reichsprotectorate.txt	129889341c4f3cd007ef5664b60f31ad	de724173
file	common/autonomous_states/satellite.txt	ebf4982af3fa26eec0601862ab6f3585	fab28fc1
file	common/autonomous_states/sea_integrated_warlord_subject.txt	3d55e1bbd64c86c831df655b3b8629b1	94568096
file	common/autonomous_states/sea_warlord_subject.txt	fe3ef06f5d9aa75929b76e6792466426	65e71c44
file	common/autonomous_states/supervised_state.txt	5ee370cb20ed0063bef95e22a35ca0ab	a01b20f1
file	common/autonomous_states/taog_associated_dominion_puppet.txt	d831f94e5757fec24b5bf1a864257b4e	0b8ba2a3
file	common/autonomous_states/taog_indonesian_union_state.txt	93d5b96d0f5492d4c1e216ac52cf3e0b	8330142e
file	common/autonomous_states/wtt_imperial_associate.txt	bbf2838b9e6906d116242211d5e79969	d647556c
file	common/autonomous_states/wtt_imperial_protectorate.txt	8bb2d2d5da0548d35dfe5d589a407bb7	e16a71b8
file	common/autonomous_states/wtt_imperial_subject.txt	0d75510d7510f69f273c8d5cf83835b2	a520eaff
file	common/autonomous_states/wuw_austro_hungarian_subject.txt	edcd0561328f3df9d65678b3bf73b06b	1b4cc677
file	common/autonomous_states/wuw_european_union_puppet.txt	aa972336b147044bbaf5800fbe4fbb71	60eceb42
file	common/autonomous_states/wuw_volkskommissariat.txt	4d6f9d6ab2543df3b7572b996ad7540e	a5675e45
file	common/bookmarks/blitzkrieg.txt	c791bcd2000ce2daea2ab31a9ca03838	a194a0d5
file	common/bookmarks/the_gathering_storm.txt	8107afc9323456836fccc0766e253131	5b0114bb
file	common/bop/BRA.txt	bd9aebd0bbee36df1b14495e32ed1586	988f21eb
file	common/bop/CZE.txt	f919c78f3bc32435118e41997b78058f	890a9ccb
file	common/bop/DEN.txt	7a6e2d8e19896532649d5c402e9f9ada	e58f6450
file	common/bop/ETH.txt	b48c9a5b3d06c53e2f8b5d05720cc216	551e2802
file	common/bop/FIN.txt	def4763ea2d647428890f88ff1638757	763b026c
file	common/bop/ITA.txt	9a2f748ac2fe910a8a038c9fb0e16869	aebd7d96
file	common/bop/PRC.txt	bee0afa11982f5fad26fee8ad3fa023b	4c6b5c08
file	common/bop/SWE.txt	773273fedc7f42e0054f172659a5580a	195d8342
file	common/bop/SWI.txt	8094757eac51f01e41ab6270998f437a	3578a8bf
file	common/bop/_test.txt	88d1c88c4bff5550f44a0d847c5e7437	c508ab9e
file	common/buildings/00_buildings.txt	686aad86cfa3101ec64019bdea73bf45	359bed32
file	common/buildings/01_landmark_buildings.txt	2c6f0794e14213d74eac25e85d7c701a	0952dcde
file	common/characters/ABK.txt	83653af6b007d4055435347ef8b35911	4643e8c1
file	common/characters/AFA.txt	6a96dfab95be6bbaafc105addb831774	d52eebee
file	common/characters/AFG.txt	bb13e02487802402f7c8b4b9cf201fe2	80969fce
file	common/characters/ALB.txt	6628deb1ebb751e416c8ffe231409445	05628e17
file	common/characters/ALG.txt	9b3f3175d47d9a7c84a2751e8dd48076	2bbdd7bf
file	common/characters/ALT.txt	0ab7a7ee22d3e836da8d06cbf1bb18ea	8272a0de
file	common/characters/ANG.txt	92087f4bb63e465d8a017c67f48e3e03	45180cad
file	common/characters/AOI.txt	7fe73fb3fef51f3840173c84fcb4c347	13d9970d
file	common/characters/ARG.txt	d8939b650958fd9a582cea1fe2b0dbb4	ef0bc96b
file	common/characters/AST.txt	1a81667b509157f569ddfdbc7b2207d2	f2e30452
file	common/characters/ASY.txt	2baf2a6d74238ef89cef84c97d8bc3a1	9277203d
file	common/characters/AUS.txt	eb08a96ad152cc8e84930adc4d7b61c0	f664831b
file	common/characters/BAN.txt	ccf1f093960102df6bcab4d833ba14e0	8b8de5cc
file	common/characters/BAR.txt	1e9a449c68d0bd20497b0bebfb8c9ee8	5bceb671
file	common/characters/BAY.txt	f76f84996bc97d9fcd1f1ed99d2ae269	b6c03b25
file	common/characters/BEL.txt	433ea536526fe27513e819525545dbaa	c41802a1
file	common/characters/BHU.txt	7de5a0e34a78cf43431779628d745236	be46a747
file	common/characters/BIA.txt	01b84e71e57178b6b23223adfceb7429	56b111f3
file	common/characters/BLR.txt	bf60c2736c4ac7d61a2d78acdaac2f0e	6a756603
file	common/characters/BLZ.txt	cf7762bb11cd56f90f252268b7bf2a38	49505d9d
file	common/characters/BOL.txt	7ef18eae53640e17b69d7d20cad8ec4f	b95fb490
file	common/characters/BOT.txt	1b67c2d232f2e63644ad76ba5d9e74e4	48981abd
file	common/characters/BRA.txt	df2e91fc8948165c8921c290e0b09cdd	1a460576
file	common/characters/BRD.txt	9d6216a3384593ecce6254ca1e1c9ea2	f8ce2465
file	common/characters/BRI.txt	749e7543cf6a67230cd9440046ae10a0	32e3d6ca
file	common/characters/BRM.txt	9a37129788c46072512905c38f133e5e	c4027b39
file	common/characters/BSK.txt	e08dd6033df4963aacecc268b1b842f6	499dcc34
file	common/characters/BUK.txt	917fa71c184a798076449110d42890bd	89beb2f0
file	common/characters/BUL.txt	f1e69d8e4d7b83b889e37ad802248452	037dc634
file	common/characters/BYA.txt	e94042c1bb100c704d93a1abaffef925	994def00
file	common/characters/CAM.txt	5ac9de399e04d83b8144b8e65a9dddf6	4c28860b
file	common/characters/CAN.txt	18de87aec775e1425c3c861a95864f90	34e63f18
file	common/characters/CAR.txt	7847b33ea2b33ed1293805e912735f04	4518b1e9
file	common/characters/CAT.txt	6c1b5c4d90cdbe5beb819c22c2d98545	56622068
file	common/characters/CHA.txt	7e5608cabd85e112ab4d7f7543bf04c2	42c0c296
file	common/characters/CHI.txt	c3488b12157396b1fe0a122daff01147	5aebbda6
file	common/characters/CHL.txt	ff25b78fc3069301eec0262c140ad129	d350ed1a
file	common/characters/CHR.txt	60b1565ebc714f6a1939eeb00d571cdf	d7f2b1d1
file	common/characters/CHU.txt	7013c44894ca8ad379447f9f128040b6	4c57656e
file	common/characters/CIN.txt	13a1a3a30c0e4e2ece8aa72effc1a4f3	85a55854
file	common/characters/CMR.txt	bfe1e51015464d22ad16f0dd0ec8599d	47e8876d
file	common/characters/COG.txt	0d156166e60be33b647bec86aac02222	ea672052
file	common/characters/COL.txt	3b796826ab872cbd1797cff4ff282ff3	ee31e1b6
file	common/characters/COS.txt	326e0e85ae5e831742f7a4583240abd7	9e9247b5
file	common/characters/CPS.txt	f3f1b0ad85a5d11772574e240df9502e	4f79966a
file	common/characters/CRI.txt	ed6a18d39e774c81f4497c98dee7ea74	42f701d4
file	common/characters/CRO.txt	b1c478ab07b4dcb5314e08633bf1d274	f83c3ad0
file	common/characters/CSA.txt	47bbce577e3e69d2370ac5194cbed375	54184f57
file	common/characters/CUB.txt	8c54a6b8fb4747138801a98ff9a69872	1b4f02ea
file	common/characters/CZE.txt	e73322ace74949e125742eec355d7b10	080b5187
file	common/characters/DAG.txt	fee37215f46e862ee360ce4eaa038ca6	90b7d1e9
file	common/characters/DAH.txt	b4e04bb41718262635bbae79b8564d15	42fc2200
file	common/characters/DEN.txt	3ecb4c8e4901b67f88492cbbb93e0385	5a0d9624
file	common/characters/DJI.txt	a451b46c5fdbb45e25380af457e24cb1	455484f8
file	common/characters/DOM.txt	567d68f2848646b79f50f45ffc5e048d	6b3c5ce4
file	common/characters/DON.txt	3d43fcae4862aed90e6eaf34fe255b2e	b15cfbd2
file	common/characters/ECU.txt	297fe818bf0fc51883e64d96d37606f8	a1b74817
file	common/characters/ELS.txt	bb445e7f072338af6e709d4e2658d0db	d114c8a3
file	common/characters/ENG.txt	0f9ca8596cffe69e0696359cc53b8fe8	c28dc9b8
file	common/characters/EQG.txt	1bca627ee68095b1acf2e5ccea9cbe80	46bca884
file	common/characters/ERI.txt	ec61eb48b62413c4a4edb6bbdb83e167	4770fb13
file	common/characters/EST.txt	ebcb94fb7966a82f205be23c7f88149f	d9d41454
file	common/characters/ETH.txt	fa44abf5cf5ae87b926d3b22d34e60da	723d5a95
file	common/characters/FIN.txt	a753133371bda16163faea6458eff412	216e5c40
file	common/characters/FRA.txt	44cd020ac963cd60854af1dcba6fb5ad	ffe0ddad
file	common/characters/GAB.txt	11d5b83348e87bbbaab470c1ffc16e4a	424865e9
file	common/characters/GAR.txt	afd4332467e2560d6358fd9a3f8a8b5a	d7eca3ae
file	common/characters/GEN.txt	b6e159600247bdec7f32479fc78bc4cf	6027b7dc
file	common/characters/GEO.txt	5b0f7b02159d90d0765da1ce31c6b779	1f8a2306
file	common/characters/GER.txt	9d176be685e4b9637e89943945a753ca	d22246d0
file	common/characters/GHA.txt	92a7633979083b599c5a734e94843c34	a4af7859
file	common/characters/GNA.txt	7f891056c8b8d675595afc9aeb352ebd	45189c38
file	common/characters/GNB.txt	62e71a5bda867fe513a743ca1c1e5b31	45541ca4
file	common/characters/GRE.txt	e1c03747885246817d57d450d25223fe	32760cb1
file	common/characters/GUA.txt	2498f76a7367c18983f44cc622812005	96d48b80
file	common/characters/HAI.txt	ad668ff14b89f2ea29901f2a5461cfcc	af0cf2b1
file	common/characters/HAN.txt	3ad9ec39f9fa8eb85e7a78233ae146b7	4b703bac
file	common/characters/HES.txt	e72181e6238d7073de38a01c46c19686	4e634248
file	common/characters/HOL.txt	2a037264d8f53798572faa1b784e1cb7	9a9ff7da
file	common/characters/HON.txt	57cd79d96700560513ca65876b9dbdf5	b6dd632e
file	common/characters/HRZ.txt	d75c04b240dd4421cc8a94e9c6d99767	48483463
file	common/characters/HUN.txt	3246e5203f9725ef90b655c85322892e	187bb63f
file	common/characters/IA.txt	01995924ef03b4cfb7dac3f5c3d67139	5a139686
file	common/characters/IAS.txt	1b4528c237586459854ad06fb887dba0	e3026451
file	common/characters/ICE.txt	5cc19bd3be2573f7c242df91e70ce2b8	5cacdbcb
file	common/characters/IMO.txt	f146bcea7fff9621af315c7002775a11	4eb7c66f
file	common/characters/INC.txt	8b3eaf52eb86fa6d324985950fc5deb2	d468d6ec
file	common/characters/INS.txt	672ae29c0dab6a82d1b865f5f4ef5c34	8187c7d3
file	common/characters/INU.txt	f925f355c9d8b7089bb42d6d46b9a13c	d62899b0
file	common/characters/IRE.txt	77a14376899e7aaab0bc299833fe4bbb	cca6b201
file	common/characters/IRQ.txt	f451505233e3c0c0ab2237aafd11956a	8770ab86
file	common/characters/ISR.txt	a2c07056071e3d7f4bc478ff23ec18cd	625da813
file	common/characters/ITA.txt	ae3967673296f65fcad04ac5edd9afe6	c9053a9e
file	common/characters/ITZ.txt	e9fb9f9894edc81b2a30566879bc9ced	d5169875
file	common/characters/JAM.txt	77ee617a3a66733bb97023e713bf7d4d	4590a123
file	common/characters/JAN.txt	9d41304f7c27435e91b8b6fc086bd131	de602ddd
file	common/characters/JAP.txt	bea6f0f2afeae5b9c6e774ad8da96766	ae98d994
file	common/characters/JOR.txt	373943619065bdb79733d835e5d5f202	607e1209
file	common/characters/KAL.txt	dfd13e9dbe689118134faa782a91d150	98a1d1c1
file	common/characters/KAR.txt	08cf7a9329f4ea689e50320e7482eb41	748b2d2a
file	common/characters/KAT.txt	3e4146ec8abb402b57dcac4a9c650a35	5bd0fbc9
file	common/characters/KAZ.txt	858ca2b449d49f6dfb52a23a617c884b	30a0fb1e
file	common/characters/KBK.txt	e513c22f43267a9df08aa4436cfd1fc0	4403d0ff
file	common/characters/KEN.txt	e8aca206b230b32b17794fd5720c7265	46f45537
file	common/characters/KHI.txt	078fa46e7eadc02a1cdab3a3515c369c	8de7e26b
file	common/characters/KKP.txt	465955be108893ddf937ee016271b82d	4a103a98
file	common/characters/KOM.txt	3e126808dd6927e266a5ef95d5c098af	71623d32
file	common/characters/KOR.txt	d60966a27edd71f8341cdf890d3bb038	fcccc33b
file	common/characters/KUB.txt	2fe3f8dd4c1f40e12a4cf49d1bb944ef	c30a648a
file	common/characters/KUR.txt	f1ba6748ee8ed85e0e9813d25fcc2175	09c678e6
file	common/characters/KUW.txt	89f7edbe2b0134404f2314a47c370dc1	031000ac
file	common/characters/KYR.txt	15e64944dc793f49a66fd6eb46ce3555	346092d9
file	common/characters/LAO.txt	d098360868eabfd157df2f2d0d2b3168	526fc958
file	common/characters/LAT.txt	d670eaffbfb33c59d9a020b1956cf9bf	f6baf266
file	common/characters/LBV.txt	f3f791b3f7245c53c4eaae09870afb3c	5ccb5505
file	common/characters/LEB.txt	e58efcb34f3d5d9bc9c95a7eaa405d00	b7780461
file	common/characters/LIB.txt	d45f50bd85a37edd64c4937c60cb7457	593a3736
file	common/characters/LIT.txt	5e7fb5179d8c1e8a543ce4d77c87b3e4	55d93a57
file	common/characters/LUX.txt	2ddedafc0b2dcfe3cead9a7ba6370265	e0007f7f
file	common/characters/MAL.txt	a1916d55a9cea82a76570c4c4e93edf0	4e945631
file	common/characters/MAN.txt	a4d294753d41e3080535a7707feb2dd4	c60aee49
file	common/characters/MAY.txt	a43b65daa1bafdaef429dcfcb5a44003	d4b6a042
file	common/characters/MEK.txt	2e30ec8b8799df3ba7eb6050df4b5f6d	4dd79c5e
file	common/characters/MEL.txt	e2d42ac7aa8897a790b4ffed5f9de88d	45ef8298
file	common/characters/MEN.txt	2d4ece196e3f35bbfd0af0eb41dfc412	a1134661
file	common/characters/MEX.txt	6cb8a06a7befedda48c197f5ef049448	40e9ea47
file	common/characters/MIS.txt	b9d50730d87cf10893682ffd17dbe311	d864ddb2
file	common/characters/MLD.txt	3a84aded8e574bec4f47815bf308fd4d	2e84d5f1
file	common/characters/MLI.txt	303ea1e0fae56e8042b4f49228bec9f7	47e85ab0
file	common/characters/MLT.txt	76d0eed040cdafba3c63ffadbd887634	452c2eea
file	common/characters/MLW.txt	0b194cde46c9c767d5eeecd993e6640f	4b30e02c
file	common/characters/MNT.txt	899c91ef82df048d3ea4229519a4c771	a8555671
file	common/characters/MOL.txt	7346399aec09addd1e22002299f8a82b	af64a2e0
file	common/characters/MON.txt	34fa47c2ffdbc8701b09db0a3d0ceb52	225ce29e
file	common/characters/MRT.txt	44bac05946b0be2304bc83035069a0ec	4be4ae72
file	common/characters/MZB.txt	98abaa1f8a20b6a3f8fe9997ef8b598c	49889533
file	common/characters/NAH.txt	ba0b684a3091987983f481ab6436b47a	d5951bd8
file	common/characters/NEP.txt	09fd63469e8508a0876413498b0001d3	5b3065c9
file	common/characters/NGA.txt	2b6c2f9c09341c06fa55382399ea0cee	451830e2
file	common/characters/NGR.txt	a2092a2cbb151e2bdc57bc0ca0958eca	49145957
file	common/characters/NIC.txt	c9ed3694e55182501139c1f1fe6c046f	28983ba2
file	common/characters/NIR.txt	69086bbd1a0736f089b21e920fc6d996	443c14cc
file	common/characters/NMB.txt	0c498c98b9952d80ad6def66eaa77514	46bc9179
file	common/characters/NOA.txt	2446e334a895a895f1a3ed9fcb89e10c	452dd271
file	common/characters/NOR.txt	9632f576b760ee8f0b22a0ec4f29a323	40085435
file	common/characters/NZL.txt	edfdc39b06a5ae2349cec997fa375da3	1a3c5e53
file	common/characters/OCC.txt	b6b696bf5ec0f812a03dade5e1dc1e3b	3103caa3
file	common/characters/OKN.txt	e8b4ce6f4c0f38eb33f2438cc147edd9	501c35af
file	common/characters/OMA.txt	5f0e10e76131d1f3bac8b530e91ae506	90a6ed18
file	common/characters/PAK.txt	d8cd98571d3dbf4a01b77757c31357ee	42daeb44
file	common/characters/PAL.txt	8a0ad8d69606348dd616eecc25a624ad	700ca3bd
file	common/characters/PAN.txt	d02c5f5afb4e326069252cd485a66316	3cd763f3
file	common/characters/PAR.txt	687d053e5454a2b06a860f27096d5a6e	bbf27fa2
file	common/characters/PER.txt	bb5abd819ffcb706d488b17043fe4c72	a00ec1f3
file	common/characters/PHI.txt	e2720cdd9bc26a996f89a2461d958316	cd2b16da
file	common/characters/PNG.txt	a7d301cdc0d1208d2d227e80a43d5b57	489c24f1
file	common/characters/POL.txt	19b17bb4018b7dd3d5a3936ac75ffb2c	9de20e10
file	common/characters/POR.txt	28392a3c39a021b749f386c208337906	be8ac81a
file	common/characters/PRC.txt	40a6198ecdabbfec2dfa16a38c34d9c0	a178b373
file	common/characters/PRE.txt	5f4809ece3746217785d1efb979408c6	adb556eb
file	common/characters/PRU.txt	5502585ce93f2cfde88688d2bb2f1c60	ee91f0c7
file	common/characters/PUE.txt	c4965cc2710fa3b9208c36eca4341554	7d081dda
file	common/characters/RAJ.txt	37f49e44f71b5e690cd8da242d44d1bb	3fc57ea6
file	common/characters/RAP.txt	909afda1527a4336d7caf230645407fd	36f8ece9
file	common/characters/RHI.txt	745d98b959eda76a75fcb12d245675b3	534780dc
file	common/characters/RIF.txt	4c0e4a096f9eaaeb4b8a33bc09f17ad5	5f20439a
file	common/characters/RKA.txt	a65545793603a08545560f10ec8b196a	67e431cb
file	common/characters/RKB.txt	875cc33c1c4aa3fcfcae7bfc71b38cf3	61966685
file	common/characters/RKH.txt	3c5e54cd01e4fafa8d674307032fdf72	e62133c8
file	common/characters/RKI.txt	1be0fee97ef4eeac3afb07977a5c3e55	6a943e96
file	common/characters/RKK.txt	e60e6f836c9facb78bc0f28061468ddf	69d48f9c
file	common/characters/RKM.txt	00a5a02a79ce2d6d8792412185f50f0c	65acc81f
file	common/characters/RKO.txt	d81d25426d3cf3d9f5c5c8a038faf527	65008343
file	common/characters/RKT.txt	50da3f0b15071d7a9de056452d3b9a05	685eb232
file	common/characters/RKU.txt	49a93bca9cc94a7ae41484bb1250917c	5fcc5b2d
file	common/characters/RNA.txt	e1b2047471a77a4dd59a1a5932b3a649	657aec59
file	common/characters/RNG.txt	46f727ad4477e582aa7fb67a23e0d4d9	a2412f2f
file	common/characters/ROM.txt	2e7500332c728987512a997fd91b7b08	0b37d139
file	common/characters/RUT.txt	2d17106ca4cfa14dda272594888cd382	aebe905a
file	common/characters/RWA.txt	c2f835fdc8caaf41974d2d653cc7a9ea	05e46f85
file	common/characters/SAF.txt	96c065d1fac34b60b827c55c336f71ab	6ad5398b
file	common/characters/SAU.txt	0c03587dc4a160a948f9014a277ef561	dea24d2b
file	common/characters/SAX.txt	501a47e5a9b71089c8d320748005c94b	4f1fe0dd
file	common/characters/SCO.txt	01002488733a267cf98983725f1b1e3e	434ce7e9
file	common/characters/SEN.txt	a92e8cc575f4c216bf233f66af28626b	48d8c123
file	common/characters/SER.txt	fcc7c87f8ef48b34654986264471cdbe	447833ee
file	common/characters/SHL.txt	bea0216a3d1df7d716a24549658942ff	4ec5a8dd
file	common/characters/SIA.txt	cc9cb3e57800d9a19b982ae0663c2698	b46a222b
file	common/characters/SIE.txt	333e01654b0af3ca6685c0475b68b7cf	47ac63f2
file	common/characters/SIL.txt	d66f081e4324ecdfd8d442f601594fef	c5920575
file	common/characters/SLO.txt	ea4ca71dca6ab9246054e12691b46727	06da243f
file	common/characters/SOK.txt	6f2d68c806731ace3418400c67dffcf0	544c6a1c
file	common/characters/SOL.txt	38222714e2adccda4992968e67bb8961	3280ca7b
file	common/characters/SOV.txt	b9c9c3486131d4348336550dec6d2276	b9420e7e
file	common/characters/SPR.txt	9f4ae86d9e377e7c6f8d1e0d986386ac	8da66c4a
file	common/characters/SUD.txt	04aed36e0174617c74fdca9f85e4e3b2	4a40152d
file	common/characters/SUR.txt	c867a92624197177ed12b1ac68f57c4d	55eadedb
file	common/characters/SWE.txt	45eb9b5b2dd6b6c2ff18ea8db5f3d8dc	8df5f564
file	common/characters/SWI.txt	5a13fd21e9da21e582c93f5d7410b93e	bedd2359
file	common/characters/SYR.txt	ab6d4ef66ed6c890d6be1c97b9a16544	f3319ba0
file	common/characters/TAH.txt	151043bf6ab5832846eeae5b440d29c7	2e840662
file	common/characters/TAN.txt	d193dc4e1277155de186bafa62356a68	4e4f9f69
file	common/characters/TAT.txt	59e62c3ca39e6060444a44578acf6c09	53a77768
file	common/characters/THU.txt	7a7e91330cb96b570a7c3e73a1bbf10b	48e4a94d
file	common/characters/TIB.txt	339c60ffc968b78bd4ab01fa5937875c	d3bb1e64
file	common/characters/TOG.txt	6bdeddc39a73b9dc35f7aa56a00599bb	49c845a6
file	common/characters/TOS.txt	2e123a0aa2c5b50b4f74ea88ed7c5f28	7d0c8c80
file	common/characters/TRA.txt	317f2ae872c796c97c64d6a32a092255	453c498a
file	common/characters/TTS.txt	6d4d4728d3661ec7f0eb3c3b9414f09c	6408d565
file	common/characters/TUN.txt	2ce09cc80edf6f7496afa8b4379b4219	33f1282a
file	common/characters/TUR.txt	a738b497c1d543822ded2ed73bbc1580	121d13a5
file	common/characters/TZN.txt	4d1fe6e305fe89782808f9f8174d6e99	4e00f4d8
file	common/characters/UAE.txt	d164cc1f4ea8d64fc15ea1b9daf43f69	2d619645
file	common/characters/UBD.txt	cbd985a5f747c86949ec8bd31b62c442	aa808f94
file	common/characters/UDM.txt	6ca3748b85445762ebb435fff50c2b9c	3f7cf0d7
file	common/characters/UGA.txt	57a5fca9b68517795884fa0663729f6a	46bcd91d
file	common/characters/UKR.txt	9d7547c3518ae2580f630091da3d8d2b	f9ebce6b
file	common/characters/URG.txt	eececfd3aa604da7b3f3fd2ab6497891	90448817
file	common/characters/USA.txt	c264aaf4b050cfcc98fb731a8037089a	964613a8
file	common/characters/USB.txt	abeb6e79849b53036f764cd38ba5148d	57e17f46
file	common/characters/VEN.txt	5e761b2695bad5d592909eb15d692b7d	46ac5fbf
file	common/characters/VGE.txt	3bbcc4c1d0221c5ea5d17c831e624a73	84a84d8a
file	common/characters/VIN.txt	ee35a2006ea4a3eca7e28cdc2853ad73	64397af2
file	common/characters/VOL.txt	85db6382e7d82c96f16868ebace849e3	4b6c9882
file	common/characters/WLS.txt	e49e2fa4cd1c340ac8459f335b8ae039	4748fe6a
file	common/characters/WUR.txt	24e31efbd6065ba3c4fbb315918e08e6	4f1ee281
file	common/characters/Warlords_China.txt	90c562e3a952a6df96fd1b493aead94f	afb210e5
file	common/characters/YAK.txt	39cbfca9d6e9ab7bfa1adb08409fe8c6	8a4f3aa7
file	common/characters/YEM.txt	729d88ff8773568044a13fbc9856c22d	751b15e8
file	common/characters/YUG.txt	d234574426f62b084becb697f32be5f0	0e6b979f
file	common/characters/ZAM.txt	2b9d5e509bef8cd99e8db02e57e3bc1f	4950c06b
file	common/characters/ZIM.txt	1d498271fbe7e723ac98c4c2f3233b5e	4b2cc5d7
file	common/collections/collections.txt	828ef26a6ee32c73a23252895c6d6bde	7a6d68eb
file	common/collections/generic_collections.txt	9cf65d358fae31c3a054bf8ce34aca85	4914f3f6
file	common/continuous_focus/generic.txt	4d533686301eef729806b67fa07c3ef2	e8a789f1
file	common/countries/Abkhazia.txt	c9655141f4a8e04554fd9f28d9d710e3	49176ea2
file	common/countries/Afar.txt	a8155c38f851a128baa133f06de51876	1f1c146f
